Latitud;Longitud
10.5628;-84.8587
10.608;-84.8588
10.6984;-84.859
10.6532;-84.8589
10.6532;-84.8589
10.6533;-84.8132
10.6533;-84.8132
10.7438;-84.7676
10.6986;-84.7218
10.6535;-84.6761
10.6535;-84.6761
10.7437;-84.8133
10.6986;-84.7675
10.6985;-84.8132
10.6983;-84.9047
10.6533;-84.8132
10.6534;-84.7218
10.6986;-84.7675
10.6986;-84.7218
10.6984;-84.859
10.6081;-84.7674
10.6986;-84.7218
10.6533;-84.8132
10.6081;-84.7674
10.6532;-84.8589
10.8792;-84.8593
10.8794;-84.7678
10.9698;-84.7679
10.9246;-84.7679
10.9698;-84.7222
10.834;-84.8592
10.789;-84.7219
10.8344;-84.5848
10.7891;-84.6305
10.8343;-84.6763
10.7891;-84.6762
10.8343;-84.6763
10.8344;-84.5848
10.8343;-84.6306
10.7892;-84.5848
10.8343;-84.6763
10.8343;-84.6763
10.8343;-84.6763
10.8795;-84.6306
10.8795;-84.6763
10.8343;-84.6306
11.0151;-84.6765
10.9247;-84.6764
11.0151;-84.6765
11.0603;-84.6765
11.0604;-84.6308
11.0152;-84.6307
10.9248;-84.5849
10.8796;-84.5391
11.0151;-84.6765
10.97;-84.4934
10.9248;-84.4934
11.0604;-84.585
11.0152;-84.6307
10.9247;-84.6306
11.0152;-84.585
11.0151;-84.7222
11.0151;-84.7222
11.0152;-84.585
10.9699;-84.6307
10.9699;-84.6764
11.0603;-84.6765
10.9247;-84.6764
11.0603;-84.7223
10.97;-84.5849
10.97;-84.5392
11.0603;-84.6765
11.0152;-84.585
11.0603;-84.6765
11.0151;-84.6765
11.0152;-84.585
11.0603;-84.7223
11.0604;-84.585
11.0151;-84.7222
10.9248;-84.5392
11.0151;-84.6765
11.0152;-84.585
11.0604;-84.6308
10.97;-84.5392
11.0152;-84.5392
11.0604;-84.6308
11.0603;-84.6765
11.0603;-84.7223
11.0151;-84.6765
11.0152;-84.5392
10.8796;-84.5849
10.744;-84.539
10.6535;-84.6304
10.744;-84.5848
10.6987;-84.6761
10.6988;-84.539
10.6987;-84.6304
10.6987;-84.6761
10.744;-84.5848
10.6535;-84.6761
10.6987;-84.6304
10.3824;-84.3562
10.518;-84.3562
10.3824;-84.3562
10.4728;-84.3562
10.5632;-84.3562
10.518;-84.4019
10.4728;-84.3105
10.518;-84.3105
10.4276;-84.3562
10.5632;-84.3562
10.3824;-84.3562
10.3824;-84.3105
10.5632;-84.3562
10.4276;-84.3105
10.518;-84.3562
10.4276;-84.3105
10.4728;-84.3562
10.518;-84.3105
10.4728;-84.3562
10.4728;-84.3105
10.4728;-84.3562
10.3824;-84.3105
10.4276;-84.3105
10.3824;-84.3562
10.4276;-84.3562
10.4276;-84.3562
10.292;-84.4474
10.2919;-84.4931
10.292;-84.4474
10.2919;-84.4931
10.2919;-84.4931
10.6084;-84.3105
10.6536;-84.4019
10.6536;-84.3562
10.518;-84.4932
10.7892;-84.219
10.5632;-84.4019
10.7893;-84.3105
10.6988;-84.3562
10.6084;-84.3105
10.8345;-84.3562
10.6988;-84.4476
10.744;-84.4019
10.518;-84.4475
10.8797;-84.3105
10.6536;-84.3562
10.6536;-84.3105
10.5632;-84.4475
10.518;-84.4475
10.4728;-84.4475
10.7892;-84.219
10.744;-84.2191
10.5632;-84.4475
10.5632;-84.4475
10.6536;-84.4019
10.6536;-84.4019
10.6536;-84.4019
10.6536;-84.4019
10.744;-84.2648
10.4728;-84.4475
10.6536;-84.4476
10.6988;-84.3562
10.7893;-84.4019
10.6988;-84.3105
10.7441;-84.3562
10.7893;-84.3562
10.8344;-84.219
10.6988;-84.4476
10.518;-84.5389
10.6084;-84.4019
10.7441;-84.3105
10.6988;-84.2191
10.5632;-84.4475
10.6084;-84.4019
10.5632;-84.4932
10.4728;-84.4018
10.6084;-84.4019
10.6536;-84.3105
10.2919;-84.4931
10.3823;-84.5388
10.3824;-84.4931
10.4275;-84.5388
10.4275;-84.5388
10.3824;-84.4931
10.4275;-84.5388
10.3371;-84.4931
10.4728;-84.4475
10.3824;-84.4931
10.3371;-84.4931
10.4276;-84.4475
10.3372;-84.4475
10.3824;-84.4931
10.3824;-84.4931
10.3824;-84.4931
10.4276;-84.4475
10.3824;-84.4475
10.4276;-84.4475
10.3371;-84.4931
10.4275;-84.5388
10.3371;-84.4931
10.4276;-84.4475
10.4727;-84.6302
10.5179;-84.6303
10.4274;-84.7215
10.4727;-84.5845
10.4274;-84.6758
10.5177;-84.7673
10.4725;-84.7672
10.5178;-84.6759
10.4727;-84.6302
10.4274;-84.7215
10.5178;-84.6759
10.4727;-84.5389
10.4727;-84.5389
10.4727;-84.6302
10.5178;-84.6759
10.4727;-84.5389
10.4727;-84.5845
10.4275;-84.5845
10.4727;-84.5845
10.563;-84.676
10.6082;-84.676
10.5631;-84.6303
10.6083;-84.6303
10.6083;-84.6303
10.6082;-84.676
10.5179;-84.5846
10.518;-84.5389
10.6535;-84.6304
10.563;-84.676
10.5179;-84.5846
10.5631;-84.5846
10.5178;-84.6759
10.6083;-84.6303
10.563;-84.676
10.5631;-84.5846
10.563;-84.676
10.4727;-84.5389
10.6082;-84.676
10.5631;-84.5846
10.5631;-84.6303
10.4276;-84.3562
10.3824;-84.4018
10.3824;-84.3562
10.3824;-84.4018
10.4276;-84.4018
10.3824;-84.3562
10.3372;-84.3562
10.3824;-84.4018
10.3824;-84.4018
10.4728;-84.4018
10.4276;-84.4018
10.518;-84.3105
10.6084;-84.2648
10.6536;-84.2191
10.744;-84.1733
10.5632;-84.2191
10.5632;-84.2191
10.518;-84.3105
10.4728;-84.2648
10.5632;-84.1734
10.518;-84.3105
10.518;-84.3105
10.6536;-84.2191
10.744;-84.1733
10.4728;-84.2648
10.4276;-84.3105
10.4276;-84.3105
10.6084;-84.2191
10.5632;-84.3105
10.518;-84.3105
10.5632;-84.2648
10.5632;-84.2648
10.518;-84.2648
10.5632;-84.3105
10.4728;-84.2648
10.4728;-84.2648
10.5632;-84.3105
10.5632;-84.2648
10.4728;-84.2648
10.4728;-84.2648
10.518;-84.2648
10.5632;-84.3105
10.518;-84.2648
10.6084;-84.3105
10.6084;-84.2648
10.6084;-84.3105
10.6536;-84.539
10.6084;-84.4933
10.8797;-84.4019
10.8344;-84.4476
10.6084;-84.4019
10.5632;-84.4932
10.7892;-84.4934
10.744;-84.4933
10.9248;-84.4934
10.9249;-84.4477
10.8344;-84.4476
10.6988;-84.4933
10.5632;-84.4932
10.5632;-84.5389
10.5632;-84.5389
10.6084;-84.539
10.518;-84.4932
10.5632;-84.5389
10.9249;-84.4477
10.6084;-84.4933
10.9249;-84.3562
10.6083;-84.5846
10.7892;-84.4934
10.8797;-84.4019
10.6084;-84.4933
10.6536;-84.4476
10.6084;-84.539
10.744;-84.4933
10.744;-84.4476
10.6536;-84.4933
10.9701;-84.4477
10.6084;-84.4476
10.7892;-84.4476
10.7892;-84.5391
10.6535;-84.5847
10.5632;-84.5389
10.6084;-84.4933
10.9249;-84.4019
10.744;-84.4933
10.5632;-84.4475
10.6988;-84.4933
10.6536;-84.539
10.6084;-84.539
10.9701;-84.3562
10.6536;-84.539
10.3372;-84.4475
10.3372;-84.4475
10.292;-84.4474
10.4276;-84.4018
10.3372;-84.4475
10.3372;-84.4475
10.3824;-84.4475
10.3824;-84.4475
10.292;-84.4018
10.3824;-84.4018
10.3824;-84.4475
10.292;-84.3562
10.3372;-84.4018
10.292;-84.4018
10.3372;-84.4018
10.292;-84.4474
10.3824;-84.4018
10.3824;-84.4018
10.3372;-84.4475
10.292;-84.4474
10.3372;-84.4018
10.3372;-84.4475
10.292;-84.4474
10.292;-84.4474
10.2468;-84.4018
10.292;-84.4018
10.2468;-84.3562
10.3824;-84.4018
10.3372;-84.4018
10.3372;-84.4475
10.292;-84.4018
10.292;-84.4474
10.3372;-84.4018
10.3371;-84.5844
10.3823;-84.5388
10.3823;-84.5388
10.3371;-84.5844
10.3371;-84.5844
10.3371;-84.5844
10.3371;-84.5844
10.337;-84.6301
10.3823;-84.5845
10.3371;-84.5844
10.5177;-84.813
10.6082;-84.7217
10.563;-84.7217
10.6082;-84.7217
10.563;-84.7217
10.6082;-84.7217
10.5629;-84.813
10.563;-84.7217
10.6081;-84.8131
10.5629;-84.7674
10.5629;-84.7674
10.3372;-84.3105
10.3824;-84.3105
10.3824;-84.3105
10.3824;-84.2648
10.3824;-84.2648
10.3372;-84.2649
10.3372;-84.2649
10.3372;-84.2649
10.3824;-84.3105
10.292;-84.2649
10.3372;-84.2649
10.3824;-84.2648
10.3372;-84.2649
10.3824;-84.3105
10.3372;-84.2649
10.4275;-84.5845
10.4273;-84.7672
10.4273;-84.7672
10.4273;-84.7672
10.4275;-84.5845
10.3823;-84.5388
10.4275;-84.6302
10.4727;-84.6302
10.8343;-84.6763
10.4275;-84.5845
10.3823;-84.5845
10.4275;-84.5845
10.337;-84.6757
10.3823;-84.6301
10.4275;-84.6302
10.3823;-84.5845
10.3823;-84.5845
10.4275;-84.5845
10.7439;-83.9905
10.6083;-84.0363
10.6084;-84.1277
10.6084;-84.1277
10.7439;-83.9905
10.6083;-84.082
10.744;-84.1276
10.7891;-84.0362
10.6535;-84.082
10.6986;-83.9448
10.6535;-83.9906
10.6083;-84.082
10.6083;-84.0363
10.6535;-84.0363
10.4272;-83.8538
10.3822;-83.9452
10.3369;-83.9453
10.3369;-83.8996
10.2465;-83.8998
10.2917;-83.8997
10.3369;-83.8996
10.2917;-83.8997
10.2465;-83.9454
10.2465;-83.9454
10.4274;-83.9452
10.3821;-83.8996
10.3369;-83.8996
10.3368;-83.854
10.3368;-83.854
10.3821;-83.8996
10.2916;-83.854
10.3369;-83.8996
10.3369;-83.8996
10.2916;-83.854
10.2917;-83.8997
10.3369;-83.8996
10.2917;-83.8997
10.3369;-83.9453
10.2465;-83.8998
10.2465;-83.8998
10.3822;-83.9452
10.3821;-83.8996
10.2917;-83.9453
10.3369;-83.8996
10.2465;-83.8998
10.2465;-83.8998
10.2013;-83.8998
10.3821;-83.8996
10.4273;-83.8995
10.4274;-83.9908
10.2917;-83.8997
10.3371;-84.1735
10.6535;-83.9906
10.4275;-84.0822
10.3823;-84.0822
10.563;-83.9907
10.3823;-84.1279
10.4275;-84.1278
10.3823;-84.1279
10.4275;-84.1278
10.4276;-84.1735
10.4275;-84.1278
10.5631;-84.0821
10.3823;-84.1279
10.4275;-84.1278
10.5179;-84.0821
10.3823;-84.0822
10.3823;-84.1279
10.6082;-83.9906
10.3824;-84.1735
10.3823;-84.0365
10.6082;-83.9906
10.5632;-84.1277
10.3371;-84.1279
10.3371;-84.1279
10.3371;-84.1279
10.6083;-84.0363
10.4727;-84.1278
10.3823;-84.1279
10.3823;-84.1279
10.5179;-84.0364
10.6535;-84.0363
10.6533;-83.8535
10.6081;-83.8536
10.6985;-83.8534
10.4725;-83.8994
10.563;-83.9907
10.4726;-83.9908
10.6986;-83.9448
10.5179;-84.0364
10.6535;-83.9906
10.563;-83.9907
10.4727;-84.0821
10.4727;-84.0365
10.5178;-83.9907
10.5629;-83.8993
10.5178;-83.9907
10.563;-83.9907
10.6082;-83.9906
10.4726;-83.9908
10.4726;-83.9451
10.5176;-83.808
10.4727;-84.0365
10.5179;-84.0364
10.5179;-84.0364
10.5178;-83.9907
10.563;-83.945
10.5178;-83.9907
10.4726;-83.9908
10.5178;-83.9451
10.4727;-84.0365
10.6082;-83.9906
10.4726;-83.9908
10.563;-83.9907
10.5177;-83.8537
10.563;-83.9907
10.5179;-84.0364
10.563;-83.9907
10.5179;-84.0364
10.4725;-83.8994
10.7881;-85.1791
10.9235;-85.271
10.8786;-85.1794
10.8333;-85.1793
10.7879;-85.2706
10.9238;-85.1795
10.7429;-85.179
10.9236;-85.2252
10.9236;-85.2252
10.8333;-85.1793
10.9238;-85.1795
10.7433;-85.0419
10.7435;-84.9505
10.7433;-85.0419
10.7885;-85.042
10.7433;-85.0419
10.7433;-85.0419
10.7434;-84.9962
10.7885;-85.042
10.7434;-84.9962
10.7434;-84.9962
10.7432;-85.0876
10.9692;-85.0881
10.9693;-85.0424
10.9694;-84.9966
11.0145;-85.0425
10.9693;-85.0424
10.9241;-85.0423
11.0144;-85.0882
10.924;-85.088
10.9687;-85.2711
11.0136;-85.3628
10.9684;-85.3626
10.878;-85.3623
10.9238;-85.1795
10.8788;-85.0879
10.9239;-85.1338
10.969;-85.1796
10.8787;-85.1337
11.0142;-85.1798
10.9239;-85.1338
10.9691;-85.1339
10.9691;-85.1339
10.9239;-85.1338
11.0143;-85.134
10.8789;-85.0422
10.8337;-85.0421
10.7886;-84.9963
10.8339;-84.9506
10.9242;-84.9966
10.9241;-85.0423
10.8336;-85.0878
10.8788;-85.0879
10.8337;-85.0421
10.8788;-85.0879
10.7884;-85.0877
10.8789;-85.0422
10.8339;-84.9506
10.879;-84.9965
10.9695;-84.9509
10.834;-84.9049
10.879;-84.9965
10.9243;-84.9508
10.8792;-84.905
10.9243;-84.9508
10.8792;-84.905
10.9242;-84.9966
10.9694;-84.9966
10.8791;-84.9507
10.834;-84.9049
10.9243;-84.9508
10.8792;-84.905
10.9243;-84.9508
10.9243;-84.9508
9.4329;-84.0374
9.4781;-84.0374
9.4329;-84.083
9.4782;-84.1285
9.5234;-84.0829
9.4329;-84.0374
9.4782;-84.0829
9.4782;-84.0829
9.4329;-84.083
9.4782;-84.1285
9.4782;-84.0829
9.5234;-84.0829
9.4329;-84.0374
9.5686;-84.0829
9.4782;-84.0829
9.4782;-84.0829
9.4782;-84.174
9.4329;-84.083
9.3878;-84.1285
9.433;-84.174
9.5234;-84.174
9.4782;-84.174
9.4782;-84.1285
9.4782;-84.174
9.433;-84.174
9.4782;-84.2195
9.3877;-84.0375
9.3877;-84.0375
9.3878;-84.1285
9.3878;-84.1285
9.3425;-84.0375
9.4782;-84.174
9.5234;-84.1284
9.433;-84.174
9.433;-84.1285
9.3877;-84.083
9.433;-84.1285
9.3878;-84.174
9.3877;-84.0375
9.3877;-84.083
9.4782;-84.174
9.3877;-84.083
9.3878;-84.1285
9.433;-84.174
9.4782;-84.2195
9.4329;-84.083
9.5234;-84.174
9.3423;-83.901
9.3877;-84.0375
9.2519;-83.9011
9.2971;-83.9011
9.2971;-83.8556
9.3424;-83.9465
9.2971;-83.9011
9.3425;-83.992
9.3425;-84.0375
9.2519;-83.8556
9.2972;-83.9466
9.3425;-83.992
9.3423;-83.8555
9.2971;-83.9011
9.3876;-83.9465
9.3424;-83.9465
9.4329;-83.9919
9.3877;-84.0375
9.3423;-83.8555
9.3423;-83.8555
9.9753;-84.6753
9.9753;-84.7209
9.9301;-84.7209
9.9753;-84.6753
9.9753;-84.7209
9.9753;-84.6753
10.0205;-84.6754
9.9301;-84.7209
9.9753;-84.6753
9.9753;-84.7209
9.9753;-84.7209
9.9753;-84.6753
10.0206;-84.5842
10.0206;-84.6298
9.9754;-84.6297
10.0206;-84.6298
10.0206;-84.6298
10.0658;-84.6754
10.0205;-84.6754
10.0205;-84.6754
10.111;-84.6755
10.0205;-84.6754
10.0658;-84.6754
10.111;-84.6755
10.0206;-84.6298
9.9301;-84.6753
9.9301;-84.6753
9.8849;-84.7208
9.9301;-84.6753
9.9753;-84.6753
9.9301;-84.6753
9.9301;-84.6753
9.9753;-84.6753
9.9301;-84.6753
9.9754;-84.6297
9.9754;-84.6297
9.8849;-84.7208
10.0206;-84.5842
9.9754;-84.6297
9.9754;-84.5841
10.0206;-84.5842
9.9754;-84.6297
9.9754;-84.5841
9.9754;-84.6297
9.7042;-84.5839
9.6138;-84.5838
9.7041;-84.6295
9.6138;-84.5838
9.6589;-84.6294
9.6137;-84.6294
9.6589;-84.6294
9.6589;-84.675
9.5685;-84.6294
9.6589;-84.675
9.5686;-84.5383
9.6138;-84.5838
9.5686;-84.5383
9.5686;-84.5383
9.7041;-84.6295
9.8397;-84.6752
9.8849;-84.6752
9.7041;-84.675
9.7493;-84.6295
9.7042;-84.5839
9.7946;-84.584
9.7946;-84.6296
9.8397;-84.6752
9.7041;-84.675
9.7946;-84.6296
9.8849;-84.7208
9.7946;-84.6296
9.7493;-84.6295
9.7946;-84.6296
9.7493;-84.6295
9.7946;-84.6296
9.7041;-84.675
9.7041;-84.6295
9.7493;-84.6295
9.7494;-84.584
9.8849;-84.6752
10.1109;-84.7211
10.1108;-84.7667
10.0656;-84.7667
10.1109;-84.7211
10.1108;-84.8123
10.1561;-84.7668
10.0657;-84.721
10.1561;-84.7212
10.1109;-84.7211
10.1108;-84.7667
10.1109;-84.7211
10.1109;-84.7211
10.1108;-84.7667
10.1109;-84.7211
10.1562;-84.6755
10.0657;-84.721
10.0656;-84.7667
10.0205;-84.721
10.111;-84.6755
10.0656;-84.7667
10.0657;-84.721
10.0657;-84.721
10.0205;-84.721
10.0658;-84.6754
10.2014;-84.6756
10.2014;-84.6756
10.1561;-84.7212
10.1561;-84.7212
10.2014;-84.6756
10.1561;-84.7212
10.1561;-84.7212
10.1561;-84.7212
10.2013;-84.7212
10.1561;-84.7212
9.5686;-84.5838
9.885;-84.6297
9.885;-84.5841
9.885;-84.6297
9.885;-84.6297
9.885;-84.6297
9.885;-84.6297
9.885;-84.6297
9.885;-84.6297
9.9301;-84.6753
9.8849;-84.6752
9.885;-84.6297
9.8398;-84.5384
9.885;-84.5385
9.885;-84.5841
9.885;-84.5841
9.885;-84.5841
9.885;-84.5841
9.8398;-84.584
9.885;-84.5841
9.9303;-84.4929
9.9303;-84.4929
9.9303;-84.4929
9.9303;-84.4929
9.9303;-84.4929
9.9302;-84.5385
9.9302;-84.5841
9.9302;-84.5385
9.9303;-84.4929
9.9302;-84.5385
9.9302;-84.5385
9.9302;-84.5385
9.9303;-84.4929
9.9302;-84.5385
9.885;-84.5385
9.5235;-84.3561
9.5687;-84.4016
9.6139;-84.265
9.5234;-84.4016
9.5235;-84.3106
9.5234;-84.4472
9.4782;-84.3561
9.5686;-84.4472
9.5687;-84.4016
9.6139;-84.3561
9.6139;-84.3561
9.5687;-84.3561
9.5234;-84.4927
9.5234;-84.4472
9.5234;-84.4927
9.4782;-84.2195
9.6139;-84.265
9.5234;-84.4016
9.5235;-84.3561
9.5687;-84.3106
9.5235;-84.3106
9.5234;-84.265
9.5687;-84.4016
9.5686;-84.5383
9.4782;-84.2195
9.4782;-84.3106
9.5687;-84.3561
9.5235;-84.3106
9.5234;-84.4016
9.6139;-84.3561
9.4782;-84.265
9.5235;-84.3106
9.6139;-84.3106
9.4782;-84.3561
9.6139;-84.3106
9.5687;-84.3106
9.5234;-84.265
9.5687;-84.265
9.5235;-84.3106
9.5234;-84.5382
9.6139;-84.3561
9.5234;-84.2195
9.5687;-84.265
9.6591;-84.3106
9.5687;-84.265
9.6139;-84.265
9.5686;-84.4472
9.5686;-84.2195
9.5686;-84.2195
9.5687;-84.3106
9.5687;-84.265
9.6139;-84.3106
9.5235;-84.3106
9.6139;-84.3561
9.6139;-84.3106
9.5686;-84.4927
9.5234;-84.265
9.6139;-84.3106
10.2013;-84.7669
10.1108;-84.8123
10.1561;-84.7668
10.1559;-84.858
10.2013;-84.7669
10.156;-84.8124
10.1108;-84.8123
10.2466;-84.6756
10.2465;-84.7213
10.2013;-84.7212
10.2465;-84.7213
10.2465;-84.7213
10.2466;-84.6756
10.2465;-84.7213
10.2013;-84.7212
9.9753;-84.7209
10.0205;-84.721
9.9753;-84.7209
10.0205;-84.721
10.0205;-84.6754
10.0205;-84.721
10.0205;-84.721
9.9752;-84.7665
9.9752;-84.7665
9.9752;-84.7665
9.9752;-84.7665
10.1558;-84.9037
10.1558;-84.9037
10.0654;-84.9035
10.0653;-84.9491
10.1558;-84.9037
10.0654;-84.9035
10.0654;-84.9035
10.1105;-84.9492
10.1107;-84.858
10.1558;-84.9037
10.0654;-84.9035
10.1558;-84.9037
10.1105;-84.9492
10.1558;-84.9037
10.0202;-84.9034
10.1106;-84.9036
10.0654;-84.9035
10.1106;-84.9036
10.0654;-84.9035
10.1558;-84.9037
10.1106;-84.9036
10.0653;-84.9491
10.1558;-84.9037
9.9753;-84.7209
9.9752;-84.7665
9.9753;-84.7209
10.1559;-84.858
10.2012;-84.8125
10.1559;-84.858
10.2011;-84.8581
10.2011;-84.8581
10.2463;-84.8582
10.2464;-84.8126
10.2012;-84.8125
10.2012;-84.8125
10.2464;-84.8126
10.1556;-85.0405
10.1105;-84.9948
10.1105;-84.9948
10.1557;-84.9949
10.1556;-85.0405
10.1557;-84.9949
10.1104;-85.0404
10.2916;-84.8126
10.2915;-84.8583
10.2915;-84.8583
10.2916;-84.8126
10.2916;-84.8126
10.2463;-84.8582
10.2916;-84.8126
10.2916;-84.8126
10.3368;-84.8127
10.0656;-84.8123
10.1108;-84.8123
10.0656;-84.8123
10.0204;-84.8122
10.0204;-84.8122
10.0656;-84.8123
10.0656;-84.8123
10.0204;-84.8122
10.0204;-84.8122
10.0203;-84.8578
10.1108;-84.8123
10.1107;-84.858
10.0204;-84.8122
9.9752;-84.8121
9.9751;-84.8577
9.9752;-84.8121
10.0204;-84.7666
9.9752;-84.8121
9.9752;-84.8121
9.9303;-84.4929
9.9303;-84.4929
9.9755;-84.4473
9.9755;-84.4473
9.9755;-84.4929
9.9755;-84.4473
9.9755;-84.4473
9.9755;-84.4473
9.9754;-84.5841
9.9302;-84.6297
9.9302;-84.6297
9.9302;-84.5841
9.9755;-84.4929
9.9302;-84.5385
9.9755;-84.5385
9.9302;-84.5841
9.9302;-84.5385
9.9755;-84.5385
9.9755;-84.4929
9.9302;-84.5385
9.9755;-84.5385
9.9302;-84.5385